ticket_id,date_id,customer_id,store_id,resolution_time_hours,ticket_count,escalation_flag,issue_type,status
605,60,32357,,8,1,0,return_request,resolved
606,68,42135,,120,1,1,product_inquiry,in_progress
607,60,46076,,8,1,0,billing_issue,resolved
608,56,15768,,72,1,1,return_request,resolved
609,65,15970,,24,1,0,delivery_problem,resolved
610,65,14197,18,8,1,0,delivery_problem,in_progress
611,62,9639,,8,1,0,return_request,resolved
612,59,44479,,8,1,0,return_request,in_progress
613,64,34689,,48,1,0,return_request,resolved
614,69,15079,25,48,1,0,delivery_problem,resolved
615,59,44774,,120,1,1,billing_issue,resolved
616,62,27450,,8,1,0,warranty_claim,resolved
617,62,13130,,4,1,0,warranty_claim,resolved
618,60,40882,,4,1,0,return_request,resolved
619,70,22320,,24,1,0,return_request,in_progress
620,59,9877,,8,1,0,delivery_problem,resolved
621,62,22672,11,24,1,0,delivery_problem,resolved
622,68,5214,10,120,1,1,product_inquiry,pending
623,66,30639,,24,1,0,return_request,in_progress
624,65,28831,1,4,1,0,technical_issue,in_progress
625,69,9951,,2,1,0,return_request,resolved
626,71,49108,,120,1,1,return_request,resolved
627,58,40076,,24,1,0,return_request,resolved
628,72,33924,11,24,1,0,technical_issue,resolved
629,70,22656,,24,1,0,delivery_problem,resolved
630,66,43764,,24,1,0,return_request,resolved
631,60,46609,,8,1,0,return_request,resolved
632,69,42988,,8,1,0,product_inquiry,resolved
633,66,32714,,24,1,0,return_request,resolved
634,64,42298,,8,1,0,return_request,resolved
635,62,43856,,24,1,0,warranty_claim,resolved
636,71,35123,,72,1,1,return_request,resolved
637,72,28825,,8,1,0,return_request,resolved
638,63,37114,,4,1,0,return_request,pending
639,71,13898,,48,1,0,return_request,resolved
640,71,27187,,4,1,0,return_request,resolved
641,69,18252,,8,1,0,return_request,resolved
642,69,36739,,24,1,0,return_request,resolved
643,66,11728,,8,1,0,delivery_problem,resolved
644,74,37628,,48,1,0,billing_issue,in_progress
645,74,19193,,24,1,0,return_request,resolved
646,66,26707,,48,1,0,return_request,resolved
647,74,10338,,2,1,0,return_request,in_progress
648,72,45316,,24,1,0,return_request,resolved
649,66,23213,,24,1,0,return_request,resolved
650,68,44052,,2,1,0,return_request,resolved
651,65,10901,,24,1,0,return_request,resolved
652,68,48720,,24,1,0,return_request,in_progress
653,66,22668,,4,1,0,return_request,resolved
654,73,10493,,48,1,0,return_request,resolved
655,75,22609,,24,1,0,return_request,resolved
656,61,402,,24,1,0,return_request,resolved
657,69,24537,,2,1,0,delivery_problem,resolved
658,74,3634,,24,1,0,return_request,resolved
659,66,9264,3,8,1,0,return_request,resolved
660,72,20343,,48,1,0,technical_issue,resolved
661,73,30238,,8,1,0,return_request,resolved
662,76,31924,,24,1,0,return_request,resolved
663,70,38842,,4,1,0,technical_issue,resolved
664,62,29058,,4,1,0,return_request,resolved
665,67,22966,,24,1,0,return_request,resolved
666,65,41856,,48,1,0,return_request,resolved
667,69,27004,,2,1,0,return_request,resolved
668,76,21196,,4,1,0,return_request,resolved
669,68,12246,,8,1,0,return_request,resolved
670,72,28694,,4,1,0,return_request,resolved
671,63,2022,15,4,1,0,technical_issue,resolved
672,73,18012,,8,1,0,return_request,resolved
673,70,13475,28,8,1,0,technical_issue,resolved
674,64,32303,8,48,1,0,product_inquiry,resolved
675,69,1075,,24,1,0,return_request,resolved
676,73,5154,,24,1,0,billing_issue,resolved
677,68,19,,72,1,1,return_request,resolved
678,77,46514,,24,1,0,return_request,in_progress
679,66,35088,,120,1,1,return_request,resolved
680,78,42961,,24,1,0,delivery_problem,resolved
681,74,28922,,4,1,0,return_request,resolved
682,73,1425,,24,1,0,return_request,resolved
683,68,223,,72,1,1,technical_issue,resolved
684,73,47480,,8,1,0,billing_issue,pending
685,73,49327,,48,1,0,delivery_problem,resolved
686,64,27693,,48,1,0,return_request,resolved
687,78,22229,,48,1,0,return_request,resolved
688,76,38866,,4,1,0,return_request,pending
689,73,46877,,8,1,0,return_request,resolved
690,78,27093,13,24,1,0,return_request,resolved
691,68,8094,10,8,1,0,product_inquiry,pending
692,70,22171,,24,1,0,return_request,pending
693,73,48029,8,8,1,0,delivery_problem,resolved
694,66,43437,,24,1,0,return_request,resolved
695,72,37820,,2,1,0,return_request,resolved
696,67,43051,,24,1,0,billing_issue,resolved
697,66,47115,,120,1,1,technical_issue,resolved
698,65,48042,,48,1,0,delivery_problem,resolved
699,77,27127,,4,1,0,return_request,resolved
700,68,48265,,8,1,0,return_request,in_progress
701,76,20461,,24,1,0,return_request,pending
702,69,2982,20,24,1,0,delivery_problem,resolved
703,70,40537,,8,1,0,return_request,resolved
704,80,32434,,48,1,0,warranty_claim,pending
705,76,2881,,72,1,1,return_request,resolved
706,71,26910,,24,1,0,delivery_problem,pending
707,80,9707,,24,1,0,technical_issue,resolved
708,66,39448,,168,1,1,return_request,resolved
709,69,40912,,72,1,1,return_request,resolved
710,77,38031,,4,1,0,delivery_problem,resolved
711,71,17160,,4,1,0,return_request,in_progress
712,70,48646,,2,1,0,return_request,resolved
713,72,30740,,24,1,0,return_request,resolved
714,69,22533,,72,1,1,technical_issue,resolved
715,72,43360,,48,1,0,return_request,resolved
716,76,25911,,24,1,0,return_request,in_progress
717,79,7993,,48,1,0,return_request,in_progress
718,67,42896,,8,1,0,return_request,resolved
719,68,28787,9,2,1,0,product_inquiry,in_progress
720,72,39266,,4,1,0,technical_issue,in_progress
721,81,16228,,8,1,0,return_request,resolved
722,81,44290,,8,1,0,return_request,resolved
723,75,17402,,8,1,0,return_request,resolved
724,76,43575,,8,1,0,return_request,in_progress
725,70,25398,,24,1,0,return_request,resolved
726,72,46980,,4,1,0,return_request,resolved
727,77,9863,,48,1,0,delivery_problem,resolved
728,78,41741,,8,1,0,billing_issue,pending
729,80,36881,21,24,1,0,product_inquiry,pending
730,74,7549,,8,1,0,return_request,resolved
731,74,34536,,24,1,0,return_request,in_progress
732,71,3487,7,2,1,0,technical_issue,resolved
733,71,42502,,24,1,0,return_request,resolved
734,81,37805,24,4,1,0,warranty_claim,resolved
735,83,28060,,48,1,0,return_request,resolved
736,74,18094,,72,1,1,return_request,resolved
737,83,49992,,8,1,0,return_request,resolved
738,80,5349,,2,1,0,return_request,resolved
739,72,32935,,2,1,0,warranty_claim,pending
740,81,23195,,24,1,0,return_request,pending
741,79,17888,,72,1,1,technical_issue,resolved
742,73,28883,,48,1,0,return_request,resolved
743,79,27961,,72,1,1,return_request,resolved
744,80,31733,,2,1,0,return_request,resolved
745,73,14132,,24,1,0,return_request,resolved
746,72,21612,23,24,1,0,delivery_problem,resolved
747,84,603,,48,1,0,return_request,resolved
748,70,36392,,8,1,0,return_request,resolved
749,73,23739,,48,1,0,return_request,in_progress
750,84,28264,,48,1,0,return_request,resolved
751,70,758,,48,1,0,return_request,resolved
752,75,37408,,8,1,0,billing_issue,resolved
753,82,45738,,2,1,0,return_request,resolved
754,82,39158,,4,1,0,return_request,in_progress
755,75,34289,5,24,1,0,delivery_problem,resolved
756,73,45652,,48,1,0,return_request,resolved
757,77,8675,,8,1,0,delivery_problem,pending
758,72,43606,,24,1,0,return_request,resolved
759,80,29421,,4,1,0,warranty_claim,in_progress
760,73,45150,13,8,1,0,return_request,resolved
761,73,19454,,24,1,0,return_request,resolved
762,73,11915,,24,1,0,return_request,resolved
763,77,39026,,48,1,0,return_request,resolved
764,73,22474,27,4,1,0,technical_issue,resolved
765,73,27988,,24,1,0,return_request,resolved
766,80,31110,,2,1,0,return_request,in_progress
767,83,45715,2,2,1,0,technical_issue,resolved
768,77,31207,,8,1,0,product_inquiry,resolved
769,83,30733,,2,1,0,return_request,resolved
770,77,49408,,48,1,0,delivery_problem,resolved
771,74,36249,,4,1,0,technical_issue,resolved
772,86,31809,,8,1,0,return_request,resolved
773,79,43371,,72,1,1,product_inquiry,resolved
774,73,32299,,48,1,0,return_request,pending
775,73,9811,14,8,1,0,warranty_claim,pending
776,73,29192,,4,1,0,return_request,resolved
777,74,5092,,8,1,0,return_request,resolved
778,83,13163,,24,1,0,billing_issue,in_progress
779,75,2670,,72,1,1,return_request,resolved
780,83,34862,,4,1,0,return_request,resolved
781,85,31798,18,48,1,0,return_request,resolved
782,74,38431,,2,1,0,return_request,resolved
783,80,14767,,24,1,0,delivery_problem,resolved
784,81,37562,,2,1,0,billing_issue,resolved
785,74,47482,,24,1,0,return_request,resolved
786,87,22714,,24,1,0,return_request,resolved
787,77,15449,,72,1,1,return_request,resolved
788,75,99,,8,1,0,return_request,resolved
789,82,9583,,48,1,0,return_request,resolved
790,87,49617,,24,1,0,return_request,resolved
791,79,45089,,4,1,0,product_inquiry,resolved
792,84,3778,,24,1,0,return_request,resolved
793,74,45389,,8,1,0,return_request,resolved
794,83,8675,1,120,1,1,delivery_problem,in_progress
795,85,23310,,24,1,0,return_request,resolved
796,80,32129,,120,1,1,return_request,resolved
797,76,9283,6,24,1,0,warranty_claim,pending
798,77,19353,6,24,1,0,warranty_claim,resolved
799,84,35651,,72,1,1,return_request,resolved
800,76,12512,,8,1,0,return_request,resolved
801,79,35749,,2,1,0,return_request,resolved
802,76,28401,,4,1,0,return_request,in_progress
803,85,32545,,2,1,0,return_request,pending
804,77,37490,,24,1,0,return_request,resolved
805,88,27155,,24,1,0,billing_issue,in_progress
806,83,12306,,8,1,0,return_request,resolved
807,87,20036,,24,1,0,billing_issue,in_progress
808,84,23678,,4,1,0,return_request,resolved
809,81,264,,4,1,0,technical_issue,resolved
810,85,5340,,2,1,0,return_request,resolved
811,83,45364,,4,1,0,technical_issue,pending
812,78,27161,,48,1,0,return_request,resolved
813,87,17268,19,8,1,0,technical_issue,resolved
814,78,11114,,120,1,1,return_request,pending
815,81,867,,24,1,0,delivery_problem,in_progress
816,80,29660,16,8,1,0,technical_issue,resolved
817,80,38735,,2,1,0,return_request,in_progress
818,75,13716,,8,1,0,product_inquiry,resolved
819,86,5831,,24,1,0,return_request,in_progress
820,77,10359,,24,1,0,return_request,resolved
821,75,31120,,24,1,0,return_request,resolved
822,81,31336,,24,1,0,return_request,resolved
823,80,1913,,72,1,1,return_request,resolved
824,76,13506,,48,1,0,technical_issue,resolved
825,78,9689,,168,1,1,technical_issue,resolved
826,85,43024,15,24,1,0,return_request,resolved
827,86,21705,,168,1,1,return_request,resolved
828,83,2197,,72,1,1,return_request,resolved
829,85,12284,,8,1,0,return_request,resolved
830,79,7613,,72,1,1,technical_issue,resolved
831,88,12269,,24,1,0,technical_issue,resolved
832,81,49686,,2,1,0,return_request,pending
833,84,10990,,24,1,0,return_request,resolved
834,84,15464,16,4,1,0,warranty_claim,resolved
835,81,16804,,24,1,0,return_request,in_progress
836,78,32209,,8,1,0,return_request,resolved
837,80,45899,3,120,1,1,return_request,resolved
838,90,3230,,4,1,0,return_request,resolved
839,87,18294,,24,1,0,return_request,resolved
840,79,45978,,120,1,1,return_request,resolved
841,91,8051,,2,1,0,return_request,in_progress
842,78,28308,,8,1,0,return_request,resolved
843,84,44186,,4,1,0,return_request,resolved
844,84,38734,,48,1,0,product_inquiry,resolved
845,81,25839,,8,1,0,return_request,resolved
846,78,31192,,48,1,0,return_request,resolved
847,91,328,,8,1,0,return_request,resolved
848,79,16973,,2,1,0,return_request,resolved
849,88,1749,17,8,1,0,delivery_problem,resolved
850,87,17807,,24,1,0,return_request,resolved
851,88,26821,,24,1,0,delivery_problem,resolved
852,89,9154,,24,1,0,return_request,in_progress
853,84,23393,,8,1,0,return_request,resolved
854,87,39675,,4,1,0,return_request,resolved
855,93,12215,,48,1,0,return_request,resolved
856,92,46259,,4,1,0,return_request,resolved
857,88,25364,,24,1,0,return_request,resolved
858,93,6363,,72,1,1,return_request,resolved
859,93,17793,,8,1,0,return_request,resolved
860,84,41597,,48,1,0,return_request,resolved
861,86,46572,,4,1,0,return_request,resolved
862,82,41668,,2,1,0,return_request,resolved
863,92,39942,,24,1,0,return_request,resolved
864,91,17453,,48,1,0,return_request,resolved
865,87,48984,,168,1,1,return_request,resolved
866,87,48703,17,2,1,0,product_inquiry,resolved
867,88,11900,,4,1,0,technical_issue,in_progress
868,88,5167,,2,1,0,return_request,resolved
869,87,23889,,72,1,1,return_request,resolved
870,86,28617,24,8,1,0,warranty_claim,resolved
871,95,47690,,8,1,0,return_request,resolved
872,86,48765,,72,1,1,return_request,resolved
873,88,16517,,48,1,0,return_request,resolved
874,93,1499,,24,1,0,return_request,resolved
875,83,3944,,24,1,0,return_request,resolved
876,94,18127,,8,1,0,delivery_problem,resolved
877,89,4646,,120,1,1,return_request,resolved
878,95,35387,,24,1,0,return_request,resolved
879,85,10428,,8,1,0,return_request,resolved
880,83,30887,,8,1,0,return_request,resolved
881,88,21240,,24,1,0,return_request,resolved
882,92,46194,,4,1,0,return_request,resolved
883,86,11078,,48,1,0,delivery_problem,resolved
884,95,39653,,2,1,0,technical_issue,resolved
885,94,46311,,24,1,0,return_request,resolved
886,85,29742,,72,1,1,return_request,resolved
887,90,9559,,4,1,0,return_request,resolved
888,90,6049,,24,1,0,return_request,resolved
889,87,9508,,24,1,0,return_request,resolved
890,83,31284,4,2,1,0,warranty_claim,resolved
891,96,3150,,8,1,0,return_request,resolved
892,89,37462,,2,1,0,return_request,resolved
893,84,27975,,72,1,1,return_request,resolved
894,95,11104,,24,1,0,return_request,resolved
895,90,21483,,48,1,0,technical_issue,resolved
896,96,24117,24,4,1,0,delivery_problem,resolved
897,87,3925,,2,1,0,return_request,resolved
898,94,34083,,48,1,0,return_request,resolved
899,96,25046,,24,1,0,return_request,resolved
900,89,10728,,8,1,0,return_request,resolved
901,85,27184,,8,1,0,return_request,in_progress
902,88,13221,,72,1,1,product_inquiry,resolved
903,97,27213,,8,1,0,billing_issue,resolved
904,97,45401,,4,1,0,return_request,resolved
905,88,27769,,4,1,0,delivery_problem,resolved
906,94,47767,,48,1,0,return_request,resolved
907,98,13624,,8,1,0,delivery_problem,resolved
908,96,16323,2,120,1,1,delivery_problem,resolved
909,95,48570,,8,1,0,return_request,resolved
910,95,20569,,4,1,0,return_request,pending
911,97,25312,,8,1,0,return_request,resolved
912,91,42562,,4,1,0,return_request,in_progress
913,95,45219,18,72,1,1,delivery_problem,resolved
914,97,36703,15,48,1,0,return_request,resolved
915,95,10162,,4,1,0,technical_issue,resolved
916,96,43473,,2,1,0,return_request,resolved
917,89,26367,,24,1,0,return_request,resolved
918,93,18175,,4,1,0,return_request,resolved
919,94,38273,,48,1,0,billing_issue,resolved
920,98,2693,,2,1,0,return_request,resolved
921,89,7887,,48,1,0,return_request,resolved
922,89,45150,5,4,1,0,technical_issue,resolved
923,92,40202,,8,1,0,return_request,resolved
924,96,37384,,8,1,0,return_request,resolved
925,89,28621,10,4,1,0,billing_issue,resolved
926,96,40837,,24,1,0,return_request,resolved
927,97,31274,,2,1,0,return_request,in_progress
928,97,24660,,48,1,0,return_request,resolved
929,87,28578,3,8,1,0,delivery_problem,resolved
930,97,28520,,120,1,1,technical_issue,resolved
931,99,13843,,8,1,0,return_request,pending
932,100,43259,,4,1,0,return_request,in_progress
933,101,22531,,4,1,0,delivery_problem,resolved
934,97,7563,,24,1,0,return_request,resolved
935,93,28784,,72,1,1,warranty_claim,resolved
936,91,16854,,24,1,0,return_request,resolved
937,87,16614,,8,1,0,return_request,resolved
938,93,14626,21,2,1,0,return_request,resolved
939,98,39164,,4,1,0,technical_issue,resolved
940,98,22018,,24,1,0,return_request,resolved
941,92,46212,,24,1,0,billing_issue,resolved
942,93,41820,,4,1,0,return_request,resolved
943,99,1666,,4,1,0,technical_issue,resolved
944,100,28344,,48,1,0,return_request,resolved
945,96,44875,,8,1,0,return_request,resolved
946,99,24935,,4,1,0,return_request,resolved
947,92,28807,,48,1,0,return_request,resolved
948,89,4736,,2,1,0,return_request,resolved
949,93,13427,,168,1,1,billing_issue,resolved
950,102,41666,,48,1,0,return_request,resolved
951,99,2318,,24,1,0,return_request,resolved
952,101,40228,4,8,1,0,delivery_problem,in_progress
953,96,46514,,8,1,0,billing_issue,resolved
954,98,31090,,24,1,0,technical_issue,resolved
955,94,18029,12,8,1,0,billing_issue,resolved
956,97,36417,,48,1,0,return_request,resolved
957,89,40803,7,24,1,0,technical_issue,pending
958,97,10618,,48,1,0,return_request,resolved
959,103,20700,1,2,1,0,technical_issue,resolved
960,100,6024,8,4,1,0,billing_issue,resolved
961,92,24649,,48,1,0,technical_issue,resolved
962,99,23100,,4,1,0,return_request,resolved
963,93,49443,22,48,1,0,return_request,resolved
964,102,24361,10,48,1,0,warranty_claim,pending
965,104,25911,,48,1,0,return_request,resolved
966,99,38040,,48,1,0,return_request,resolved
967,97,3803,,2,1,0,billing_issue,resolved
968,92,16737,,48,1,0,billing_issue,resolved
969,93,20823,,4,1,0,billing_issue,pending
970,101,11294,1,8,1,0,technical_issue,resolved
971,102,40570,15,48,1,0,delivery_problem,pending
972,93,21268,,2,1,0,return_request,resolved
973,91,14128,,4,1,0,return_request,resolved
974,97,37838,26,24,1,0,return_request,resolved
975,91,46322,,2,1,0,product_inquiry,resolved
976,92,13225,,4,1,0,return_request,resolved
977,103,27751,,8,1,0,return_request,resolved
978,98,34557,,8,1,0,return_request,in_progress
979,102,33429,,48,1,0,return_request,resolved
980,106,22862,,48,1,0,return_request,resolved
981,101,20004,21,24,1,0,warranty_claim,resolved
982,105,48340,,8,1,0,billing_issue,resolved
983,100,12704,,4,1,0,return_request,resolved
984,99,31159,,120,1,1,technical_issue,resolved
985,106,38972,,48,1,0,return_request,resolved
986,93,15179,,24,1,0,return_request,resolved
987,98,34556,,120,1,1,return_request,resolved
988,93,18843,,72,1,1,return_request,resolved
989,94,23761,,4,1,0,technical_issue,resolved
990,101,47311,,8,1,0,return_request,resolved
991,102,3817,,2,1,0,warranty_claim,resolved
992,101,14247,,8,1,0,return_request,resolved
993,100,24373,21,72,1,1,delivery_problem,resolved
994,94,37470,,24,1,0,return_request,resolved
995,107,11348,18,48,1,0,technical_issue,resolved
996,104,19949,,4,1,0,return_request,resolved
997,97,13178,,48,1,0,return_request,resolved
998,98,32549,,4,1,0,return_request,resolved
999,106,27674,,24,1,0,return_request,resolved
